Fund Name,Filename,Category,Start Date,End Date,Years,CAGR,CAGR_3Y,CAGR_5Y,CAGR_10Y,Abs_1Y,% Away from ATH,Mean Annual Return,Best 1y Return,Rolling 1y Mean,Rolling 2y Mean,Rolling 3y Mean,Rolling 4y Mean,Rolling 5y Mean,Rolling 1y Median,Rolling 3y Median,Skewness,Kurtosis,Positive Month %,Annual Volatility,Downside Deviation,Ulcer Index,Autocorrelation,Max Drawdown,Avg Drawdown,Worst Month,Worst Year,Negative Month %,VaR 95%,CVaR 95%,Recovery Ratio,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Sterling Ratio,Pain Index,Alpha,Beta,Upside Capture,Downside Capture,Roll 3Y 5th %,Roll 3Y 25th %,Roll 3Y Median,Roll 3Y 75th %,Roll 3Y 95th %,Vol_vs_Cat,Sharpe_vs_Cat,Sortino_vs_Cat,Alpha_vs_Cat,bad_days_pct,peer_outperformance_pct,Live_5Y,Deviation,Status
Edelweiss Small Cap Fund - Direct Plan - Growth,Edelweiss_Small_Cap_Fund___Direct_Plan___Growth_146196,Equity - Small Cap,2019-02-14,2026-01-09,6.9,0.2552265654232035,0.207858648544716,0.241856449349622,,-0.013560931307794,-0.0717129926383466,0.234072845425431,1.3503224990514733,0.3015453019432777,0.3212493350278935,0.2971753186340361,0.2951122438997432,0.3152020645502279,0.2476934614689581,0.2934924998400315,-1.524991975892635,13.09533891991299,0.6666666666666666,0.1691012397218707,0.1257593097087849,0.0814941873987107,0.1144138786497109,-0.3708625079567154,-0.0630050824362672,-0.2731985044187627,-0.0227189072021595,0.3214285714285714,-0.0164464815314102,-0.027252236161593,0.6881972697358555,1.1544951754599937,1.552382609886145,0.6881972697358555,1.565758328566188,0.0516068266792067,0.1167106467310211,0.7646543978473104,119.59157730484912,69.29356159521667,0.2064084722608327,0.2416414469688528,0.2934924998400315,0.3481089364397101,0.406291491683307,-0.0093951620926692,0.5773789450145688,0.7761543445070037,0.0671222650863344,38.62433862433862,62.65060240963856,24.23,0.05,✅ Verifed
HDFC Mid Cap Fund - Growth Plan,HDFC_Mid_Cap_Fund___Growth_Plan_105758,Equity - Mid Cap,2007-07-05,2026-01-09,18.52,0.1753699789040173,0.2483685329709448,0.241780218085571,0.1844646997651429,0.0850337752235956,-0.0204653743387079,0.1700473935136593,1.3180700094607376,0.2101071219163371,0.2055843743348057,0.1957467621319086,0.1884246316660702,0.1870455290968656,0.1406161697697552,0.2074437601739772,-0.823500418115151,12.041068137479748,0.6502242152466368,0.1664584749582939,0.1208684694541838,0.1496734313805806,0.1120005268440055,-0.6080249202699696,-0.1045254843838236,-0.2782278949315576,-0.5151307264273192,0.3452914798206278,-0.016423904573518,-0.0255542219024762,0.2884256435182807,0.693085641526652,0.9545084787207404,0.2884256435182807,0.8574480555924683,0.090832472874105,0.0763290867989407,0.6891725568212924,102.51926847909272,71.79029736075503,0.0019713294388064,0.1238016257822278,0.2074437601739772,0.2768554673749298,0.3486692655561823,-0.0087352037278194,0.2254266223361024,0.3159326752028878,0.050976638210643,42.34906695938529,64.86486486486487,24.13,-0.05,✅ Verifed
Kotak Infrastructure - Economic Reform Fund - Standard Plan Payout of Income Distribution cum capital withdrawal option,Kotak_Infrastructure___Economic_Reform_Fund___Standard_Plan_Payout_of_Income_Distribution_cum_capital_withdrawal_option_133799,Equity - Sectoral / Thematic,2015-02-02,2026-01-09,10.93,0.1151001222049095,0.1929172267547931,0.2404456701443613,0.1381399883179916,-0.0234689018001714,-0.1191470350705363,0.1190351161928876,1.0123299735786282,0.15592370724177,0.1526327475837306,0.1390789876109616,0.1314225245149564,0.1304836190618346,0.1372328458942633,0.1405975152543943,-3.285777594944101,54.76124984847594,0.6212121212121212,0.1642086380615122,0.1265813930189632,0.1645222941723084,0.0703417798918656,-0.5508131868131868,-0.1256284292936444,-0.3486951364175563,-0.220169567157519,0.3712121212121212,-0.0148826559816829,-0.0251622974813346,0.2089639917134858,0.335549474469602,0.4352940103657645,0.2089639917134858,0.5101312922544539,0.1131315907929806,0.0139901173337763,0.8365762566094096,103.34705465193451,97.3490165110496,-0.1283018493139809,0.0406040929333885,0.1405975152543943,0.266389042531616,0.3637416900094328,-0.0047436412267427,-0.0404526056067953,-0.0968130681381445,-0.0079844635985359,42.98440979955457,52.67175572519084,25.45,1.41,⚠️ Moderate
Kotak Infrastructure - Economic Reform Fund - Standard Plan Growth,Kotak_Infrastructure___Economic_Reform_Fund___Standard_Plan_Growth_133796,Equity - Sectoral / Thematic,2015-02-02,2026-01-09,10.93,0.1381187083570816,0.1929093216783162,0.2404425136983365,0.1599808281554102,-0.0234623764035529,-0.1191474157241607,0.1372580500303052,1.0235303376091918,0.1748216187134212,0.1746972887697047,0.1627091727582686,0.1568689141755691,0.1583329682470517,0.1472079353416606,0.1788235318887452,-1.4611803429780328,14.433121124955008,0.6363636363636364,0.1561665326446724,0.1159089840990786,0.1342242450733692,0.0906637706844429,-0.4751775978853461,-0.1054029107211935,-0.2804737448904727,-0.1957232704402517,0.3560606060606061,-0.0146749393040193,-0.0241493861399416,0.2906675503469501,0.5002269502571721,0.6739659480606436,0.2906675503469501,0.6724281942847388,0.0931828184449361,0.0353448058279326,0.8038213795823206,104.38023690784806,87.23051364035463,-0.0815978613217377,0.0693472806292513,0.1788235318887452,0.266685039787346,0.3639870501687253,-0.0127857466435824,0.1242248701807747,0.1418588695567345,0.0133702248956203,42.910170749814405,55.72519083969466,25.45,1.41,⚠️ Moderate
Invesco India Smallcap Fund - Regular Plan - Growth,Invesco_India_Smallcap_Fund___Regular_Plan___Growth_145139,Equity - Small Cap,2018-11-02,2026-01-09,7.19,0.2144182880736735,0.2326441050480236,0.2403925323617315,,-0.0244135950215415,-0.079078174423859,0.203325417578676,1.0430809399477807,0.2683040964056262,0.2853701170096486,0.2711239648987469,0.2635160716575984,0.2835004129742176,0.1960803535948055,0.2658828224604015,-1.6562847527093891,15.45025204759688,0.6436781609195402,0.1756497925956678,0.1313877706034132,0.0900176572742978,0.0899304790861891,-0.3767290480065093,-0.0690784287661514,-0.284728213977567,-0.0286246218291831,0.3448275862068966,-0.0161145926589078,-0.0284599298960082,0.5691578316253669,0.8791259345755815,1.1752866143058074,0.5691578316253669,1.2681587452544327,0.0585841045666028,0.0846889583964395,0.7835241088909127,115.24278982355791,79.76043057802325,0.2195390808727267,0.2453272143174012,0.2658828224604015,0.2906555396165521,0.3387924746983121,-0.002846609218872,0.3020097041301568,0.399058348926666,0.0351005767517528,39.96608253250424,55.81395348837209,24.10,0.06,✅ Verifed
Invesco India Infrastructure Fund - Direct Plan - Growth Option,Invesco_India_Infrastructure_Fund___Direct_Plan___Growth_Option_120405,Equity - Sectoral / Thematic,2007-11-22,2026-01-09,18.13,0.1142265757356559,0.231580742583447,0.2397979091844395,0.1809909239533738,-0.0646097046413503,-0.1392865809269595,0.1208870545094637,1.0898716119828815,0.1772719178482601,0.168209106551038,0.1553392519757533,0.1508684124353197,0.1526659234595108,0.0891672783392618,0.150767501793145,-0.6678161709748918,12.309373338532309,0.5844748858447488,0.1806140081853645,0.1312175959519199,0.2481468135338698,0.0966061872458333,-0.6387478849407784,-0.1972195323250181,-0.2493839329719073,-0.5666957279860506,0.410958904109589,-0.0175202156334232,-0.0275345100603283,0.1788288907543647,0.3002346068307345,0.4132568909090925,0.1788288907543647,0.3843171908727248,0.1822155104237064,0.0286610838946927,0.760354682171947,101.91838379186557,90.9246377614032,-0.0486076933081373,0.0692680658914841,0.150767501793145,0.2656156942917734,0.3276915919818685,0.0116617288971095,-0.0757674732456628,-0.1188501875948164,0.0066865029623804,,51.8348623853211,23.86,-0.12,✅ Verifed
Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Bonus Option,Nippon_India_Growth_Mid_Cap_Fund___Direct_Plan_Growth_Plan___Bonus_Option_118665,Equity - Mid Cap,2013-01-03,2026-01-09,13.02,0.1845492188299888,0.2548002752244218,0.2395460999294871,0.1922335095584897,0.0619911776589556,-0.0255805705226644,0.1769520630586286,1.0093113527616993,0.2238275826556658,0.2082836030329892,0.1920282231649069,0.1875458329569269,0.1848321785033359,0.1554418197386315,0.2101719101252694,-1.2062990058456793,9.092659605554822,0.643312101910828,0.1625996515229326,0.120474558844293,0.0899423314402591,0.068304597788835,-0.3531732824927145,-0.0736553689595963,-0.2887316069755441,-0.1025202857220246,0.3503184713375796,-0.0166346831380763,-0.0253722912476091,0.5225458096021062,0.7659869972871546,1.0338217464731458,0.5225458096021062,1.0627325831367018,0.0641584447310702,0.0619479112240318,0.8749772130395778,113.27418461518457,85.54984860403101,0.0146410557996568,0.1287302153693117,0.2101719101252694,0.2665686899789881,0.319450995036068,-0.0125940271631807,0.298327978096605,0.3952459429552932,0.036595462635734,41.89822041835779,59.61538461538461,23.95,-0.00,✅ Verifed
Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon_India_Growth_Mid_Cap_Fund___Direct_Plan_Growth_Plan___Growth_Option_118668,Equity - Mid Cap,2013-01-02,2026-01-09,13.02,0.1846382407255935,0.2547975256917023,0.2395438057442294,0.1922346049685039,0.0619972532952981,-0.0255806382702718,0.177009144605275,1.0094423990951715,0.2237472284653013,0.2082931676170762,0.1920230379995087,0.1875365363090744,0.1848349587410805,0.1554838526807244,0.2102141307607894,-1.2064840247573156,9.093568276459658,0.643312101910828,0.1625887616695269,0.1204677256326733,0.0900763909897452,0.0683020504175394,-0.3532311737240496,-0.0737621442654461,-0.2887843282055409,-0.1025778801592999,0.3503184713375796,-0.0166347278558569,-0.0253736691856241,0.5227121909399655,0.7665858294617527,1.034619356105691,0.5227121909399655,1.0625918637579232,0.0642542516261684,0.0618548764544255,0.8750427262628937,113.24123736616892,85.57504344743442,0.0146219241472526,0.1287480695477694,0.2102141307607894,0.2665584252351235,0.3194837072363232,-0.0126049170165864,0.2989268102712031,0.3960435525878383,0.0365024278661277,41.88514357053683,59.61538461538461,23.95,-0.00,✅ Verifed
Invesco India PSU Equity Fund - Regular Plan - IDCW Payout - Reinvestment,Invesco_India_PSU_Equity_Fund___Regular_Plan___IDCW__Payout___Reinvestment__112173,Equity - Sectoral / Thematic,2009-11-27,2026-01-09,16.12,0.0956136242904563,0.2426983002492146,0.2390307155520812,0.1344217770966889,0.0280792826805096,-0.1566008517228029,0.106103656754583,1.0624746450304263,0.118165808602932,0.1157208026690645,0.111220486850194,0.1071794351793053,0.1043554563186106,0.04,0.1023956977749398,-1.4277601138227187,13.646216109855938,0.5487179487179488,0.188027297847465,0.1409213977256607,0.1852846152158622,0.0328243975237356,-0.475098814229249,-0.153458636785537,-0.2108262108262107,-0.2442084942084941,0.4461538461538462,-0.0178965432704093,-0.0287200511590398,0.2012499745880654,0.1894066696599954,0.2527197775868455,0.2012499745880654,0.3772356132861215,0.1433156265557749,-0.0011210475003348,0.8694042047819575,96.08864059843096,97.93656963037158,-0.0848419750844578,0.017211676088603,0.1023956977749398,0.2268817261128413,0.3395817045344351,0.0190750185592101,-0.1865954104164019,-0.2793873009170635,-0.023095628432647,43.75314861460957,45.876288659793815,28.20,4.29,⚠️ High Deviation
Invesco India Midcap Fund - Direct Plan - Growth Option,Invesco_India_Midcap_Fund___Direct_Plan___Growth_Option_120403,Equity - Mid Cap,2007-04-20,2026-01-09,18.72,0.1781875192045485,0.2753995570216869,0.2387925660130827,0.1973388295847531,0.0832126990465731,-0.046866078095489,0.1734304142327843,1.468127490039841,0.2128846976456012,0.2015720345451289,0.1945418985459702,0.1892366710261196,0.1902899739980386,0.1544858442526188,0.2009373473926413,-0.734529570689761,14.405949455718694,0.6460176991150443,0.1726933590045172,0.1253384202705675,0.1814898696971713,0.1229793182373864,-0.7084089534180278,-0.1218924007912236,-0.3089330024813895,-0.6417541692402717,0.3451327433628318,-0.0162344090279152,-0.0265685292529523,0.2515319976474114,0.6843779047777804,0.942947253917974,0.2515319976474114,0.8030356991459272,0.1074978213281585,0.0776401434376527,0.6887550857791832,110.24290321825978,82.23207748748163,0.0334934380978318,0.1186515310720031,0.2009373473926413,0.27335489179511,0.3513717500570236,-0.0025003196815961,0.2167188855872308,0.3043714504001213,0.052287694849355,,60.88888888888889,23.75,-0.13,✅ Verifed
BANK OF INDIA Manufacturing - Infrastructure Fund Growth,BANK_OF_INDIA_Manufacturing___Infrastructure_Fund_Growth_112359,Equity - Sectoral / Thematic,2010-03-10,2026-01-09,15.84,0.1159469629248863,0.240125972406983,0.2372774121170116,0.1749991457364816,0.0799555802332037,-0.0355371900826446,0.120346541729665,1.0674567000911577,0.1431465319209661,0.1413172926524788,0.1385869092778127,0.1406901725136212,0.1401502090245497,0.0781027104136948,0.1453254088427236,-0.7869888216544763,7.771941899340303,0.6073298429319371,0.169095673679136,0.1229988106416902,0.1858902975807599,0.1055911247411551,-0.473728813559322,-0.1479219582007948,-0.2074607329842932,-0.318609022556391,0.387434554973822,-0.0170532060027285,-0.0257836002078626,0.2447538752260571,0.3308598127179017,0.45485775539624,0.2447538752260571,0.467675246542622,0.1347510700764559,0.0131763720476194,0.8776990408723346,102.59215845731632,98.6687251344019,-0.0923812865066092,0.0711327361230429,0.1453254088427236,0.2411435633196732,0.2996606956851322,0.000143394390881,-0.0451422673584955,-0.077249323107669,-0.0087982088846927,43.146297719702794,48.94736842105264,25.33,1.60,⚠️ Moderate
BANK OF INDIA Manufacturing - Infrastructure Fund Quarterly IDCW,BANK_OF_INDIA_Manufacturing___Infrastructure_Fund_Quarterly_IDCW_112360,Equity - Sectoral / Thematic,2010-03-10,2026-01-09,15.84,0.0858947523593285,0.2399876891453132,0.2372327727674208,0.1306264198805402,0.0798403193612773,-0.0356506238859181,0.0945097625954741,1.0674157303370788,0.1165524228983148,0.1116510768804162,0.1050341561022624,0.1036769042968844,0.0993338278021225,0.0609073958980732,0.1146744735524183,-0.9274691815874851,8.369313362478435,0.5916230366492147,0.1721203993793709,0.1271644514509449,0.2250317182740311,0.1056587658034488,-0.5831381733021076,-0.1784258894725349,-0.2076612903225806,-0.3302583025830259,0.3979057591623036,-0.0174731182795699,-0.02667603151346,0.1472974267366799,0.150445574450788,0.2036320061453473,0.1472974267366799,0.3085013125828644,0.16664019679748,-0.0139374089116525,0.8736593558645025,98.7405256119244,109.14846549031869,-0.1187236735303397,-0.0188724471861105,0.1146744735524183,0.2348490356765167,0.2981496188897126,0.003168120091116,-0.2255565056256092,-0.3284750723585617,-0.0359119898439648,43.09505508583141,45.78947368421053,25.33,1.61,⚠️ Moderate
Aditya Birla Sun Life PSU Equity Fund Direct - Payout of IDCW,Aditya_Birla_Sun_Life_PSU_Equity_Fund_Direct___Payout_of_IDCW_147845,Equity - Sectoral / Thematic,2020-01-01,2026-01-09,6.02,0.2033692211483659,0.1849412093247215,0.2364448635350684,,0.0507370586218716,-0.134180790960452,0.2030663023877691,0.94219010561423,0.292008676608233,0.2905031745881876,0.2832644653573638,0.2916923736687122,0.263697825031452,0.2474344355758266,0.2901029784453899,-1.7097486345253463,13.66520515402392,0.589041095890411,0.2185124988052401,0.1661468561962854,0.1188360404068631,-0.0142517914642762,-0.3376110562685094,-0.09889718961066,-0.17152466367713,-0.0048701298701299,0.3972602739726027,-0.0205502154458071,-0.0355293374081509,0.602377254454078,0.65611451030154,0.8629066142484811,0.602377254454078,1.0224841363845305,0.0877060263870761,0.0733000011765401,0.8947138187429492,126.75318813330384,110.81044459710505,0.1805420697092342,0.2303727342630293,0.2901029784453899,0.3389565294139331,0.3805141983249686,0.0495602195169851,0.2801124302251426,0.3307995357445721,0.0513254202442278,41.56018829858776,45.83333333333333,N/A,0,Not Found
SBI CONTRA FUND - DIRECT PLAN - GROWTH,SBI_CONTRA_FUND___DIRECT_PLAN___GROWTH_119835,Equity - Value / Contra,2013-01-02,2026-01-09,13.02,0.1637033192914476,0.2049572276245175,0.2363521320125334,0.1776194791362684,0.0632360981699069,-0.0269504988798247,0.1570743925255373,1.2870691960172844,0.1983517374831553,0.1872714337775939,0.1749593066023648,0.1714682555533096,0.1685779933353614,0.1462010400632031,0.1714671763524997,-1.2653882880860396,12.634974395739382,0.6560509554140127,0.1451772971733627,0.1065230570740304,0.1014944475894707,0.0524819663270716,-0.4473740623291751,-0.0784108489371406,-0.2361871881165138,-0.1362478087073972,0.3375796178343949,-0.0143100797877137,-0.0221986910234852,0.365920452426667,0.7143218761512747,0.973529319754472,0.365920452426667,0.9175637034781732,0.068165287745825,0.0434592443971817,0.8385597091845163,104.06651136181672,83.34207684387171,-0.0232963868655873,0.0988996682903146,0.1714671763524997,0.2582012883881465,0.3778012192377764,-0.0238172572421857,0.2942999676379376,0.4009246019625787,0.0286972009747451,42.598940479900286,58.333333333333336,23.36,-0.27,✅ Verifed
SBI Contra Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option IDCW,SBI_Contra_Fund___Direct_Plan___Income_Distribution_cum_Capital_Withdrawal_Option__IDCW__119724,Equity - Value / Contra,2006-04-03,2026-01-09,19.77,0.0597641532305541,0.2049568204023164,0.236348447801483,0.1398277920071602,0.063235252630688,-0.0269520147852037,0.0774520254757611,1.2870984258687916,0.1025937143140804,0.0789255242015906,0.0747127283505348,0.0713995295367888,0.0669114781733654,0.0573556907438334,0.0372521888691461,-2.393780600310687,29.83143632921769,0.6050420168067226,0.2044995411436045,0.1604458782973845,0.3852501513083512,0.0476459433085647,-0.6596971881759193,-0.3387610627552659,-0.2406442444339175,-0.5898890258939581,0.3907563025210084,-0.0178309838860738,-0.0328788194986698,0.0905933120554957,-0.0011532875239079,-0.0014699459527946,0.0905933120554957,0.1362111597944817,0.3222169178300086,-0.0417599483818836,0.7955493201010976,85.16167022192657,101.86349912714284,-0.1341221588905381,-0.0460462687730292,0.0372521888691461,0.1999997637155571,0.3171679081614415,0.035504986728056,-0.421175196037245,-0.5740746637446879,-0.0565219918043203,30257.142857142855,55.69620253164557,23.36,-0.27,✅ Verifed
ICICI Prudential Commodities Fund - Growth Option,ICICI_Prudential_Commodities_Fund___Growth_Option_147661,Uncategorized,2019-10-16,2026-01-09,6.23,0.2706269603258557,0.1666203879131895,0.2363226992757718,,0.173168160253031,-0.0317598433761148,0.2572523708734994,1.863694267515924,0.3659140600976677,0.3074640963122019,0.278381226775888,0.2854638805463461,0.311207627085254,0.2248935543632818,0.2202511052593725,-0.9150103783339046,6.51540903277747,0.6447368421052632,0.2266076115104172,0.1651530789234774,0.091498715147999,-0.0003115914722712,-0.4135687732342007,-0.069249935170279,-0.2681867535287731,-0.014829570606463,0.3421052631578947,-0.020686175580222,-0.0358528808926667,0.6543699085631928,0.929478753700968,1.2753438306981146,0.6543699085631928,1.5989782214899124,0.060955256203323,0.1161836586323823,0.9966371081961028,127.53752783357984,76.62624518955846,0.1475544976573015,0.1834859277317956,0.2202511052593725,0.3797075839257215,0.505012416093131,0.0383570773237964,0.6541048664670992,0.7892781464128,0.0852573389869013,41.74252275682705,64.0,23.48,-0.15,✅ Verifed
quant ESG Integration Strategy Fund - Growth Option - Direct Plan,quant_ESG_Integration_Strategy_Fund___Growth_Option___Direct_Plan_148564,Uncategorized,2020-11-06,2026-01-09,5.17,0.2799847375726585,0.1598979638653639,0.2357022004424926,,0.0345091143139553,-0.1021372104042494,0.2523940549597655,0.8687955301626715,0.2430225716724904,0.2446639723382886,0.2431029637710617,0.2272374468248059,0.2485261333954367,0.199596436991837,0.2351033424030819,-0.7545871715146423,4.176979780546599,0.6507936507936508,0.1660943640517303,0.1185529134302185,0.0812521097047838,0.0130783471193697,-0.2506421606523852,-0.0677442653330314,-0.1003923152539655,-0.0072628409454378,0.3333333333333333,-0.0164697288224435,-0.0254591197532454,1.117069597724097,1.3244563644805187,1.855582720049674,1.117069597724097,1.6691165985125642,0.0564619117431483,0.1064783678089706,0.9675216402333116,132.1775857804829,84.01047630728903,0.1437623252012128,0.1815967268405718,0.2351033424030819,0.3012492784519036,0.3434155994123221,-0.0221561701348904,1.04908247724665,1.3695170357643591,0.0755520481634896,41.60125588697017,61.29032258064516,23.07,-0.50,✅ Verifed
ICICI Prudential Manufacturing Fund - Cumulative Option,ICICI_Prudential_Manufacturing_Fund___Cumulative_Option_145077,Equity - Sectoral / Thematic,2018-10-12,2026-01-09,7.24,0.1894815796909177,0.2392513142119989,0.2355906455375316,,0.0831798649478208,-0.0405111473626971,0.1814580173648377,1.1244377811094457,0.2331696173709044,0.255926131319109,0.2480190429741272,0.2425959653988109,0.2560048873942686,0.1302469135802468,0.2528706147976827,-1.2032984464572434,12.003709179766687,0.6022727272727273,0.1654738846401929,0.1211344321663045,0.0768494837220683,0.0199081876671814,-0.3783783783783784,-0.0559166122966943,-0.2346072186836517,-0.0172653856864382,0.3863636363636363,-0.0156774916013437,-0.0255244125022087,0.5007727463259968,0.7824895147198784,1.0689081326864476,0.5007727463259968,1.2152751198207954,0.0487607052761761,0.0567446938055712,0.8345055729601055,108.50201006385096,84.63580126979005,0.173287345348113,0.2089661556835836,0.2528706147976827,0.2818790946311159,0.3174753201179395,-0.0034783946480619,0.406487434643481,0.5368010541825385,0.034770112873259,41.110487941671344,50.57471264367817,23.25,-0.31,✅ Verifed
JM Aggressive Hybrid Fund Direct - Bonus Option - Principal Units,JM_Aggressive_Hybrid_Fund__Direct____Bonus_Option___Principal_Units_133401,International Equity / FoF,2014-12-23,2025-01-27,10.1,0.131246589586244,0.2055565790481726,0.2355660556243743,0.1263214841545412,0.1139331546193211,-0.129256563685421,0.1290680412893953,0.9884631369467812,0.1618259707247063,0.14242578364779,0.1307662681894897,0.1301619599260166,0.1241377228499544,0.1194987782418719,0.1207054331244894,2.0041252430775183,105.67206391139436,0.6311475409836066,0.1414130799084932,0.0976189066478065,0.0725927852418971,0.0107607967875563,-0.3656103738145091,-0.0508756852519221,-0.1879711097702651,-0.0853210599783296,0.360655737704918,-0.0113561304395966,-0.0200264425689663,0.358979391686603,0.5038189510641227,0.7298441667994741,0.358979391686603,0.8698988797770641,0.0435580819462377,0.029951312655246,0.7154995416533371,84.81547911291443,64.08932373805268,0.0033571932794467,0.0697849220926444,0.1207054331244894,0.2139270241736274,0.255307242919244,-0.0355236909915611,0.194677855436292,0.2644491507136114,0.0083613603726103,42.897271268057786,61.15702479338842,N/A,0,Not Found
JM Aggressive Hybrid Fund Direct - Quarterly Bonus Option - Principal Units,JM_Aggressive_Hybrid_Fund__Direct____Quarterly_Bonus_Option___Principal_Units_133411,International Equity / FoF,2014-12-23,2025-01-27,10.1,0.1312443690903622,0.2055486163613167,0.2355611599718168,0.1263192521437324,0.1139110771835645,-0.1292738212580107,0.1290661537925402,0.9884631369467812,0.1618259279097501,0.1424257563559977,0.130766248322436,0.1301619431792002,0.1241377055876698,0.1194987782418719,0.1207054331244894,2.0041216893932434,105.67187246615984,0.6311475409836066,0.1414131468317662,0.0976190230667751,0.0725928317163926,0.0107616473707651,-0.3656103738145091,-0.050875721146355,-0.1879711097702651,-0.0853391883242296,0.360655737704918,-0.0113561304395966,-0.0200264799683063,0.3589733182925178,0.5038030104451242,0.7298205498494725,0.3589733182925178,0.8698839554380672,0.043558112677866,0.0299493033815561,0.7154996730234476,84.81547911291443,64.09053033988074,0.0033571932794467,0.0697849220926444,0.1207054331244894,0.2139270241736274,0.255307242919244,-0.0355236240682882,0.1946619148172936,0.2644255337636099,0.0083593510989204,42.897271268057786,61.15702479338842,N/A,0,Not Found
JM Aggressive Hybrid Fund Direct - Half Yearly Bonus Option - Principal Units,JM_Aggressive_Hybrid_Fund__Direct____Half_Yearly_Bonus_Option___Principal_Units_133409,International Equity / FoF,2014-12-23,2025-01-27,10.1,0.1312443690903622,0.2055486163613167,0.2355611599718168,0.1263192521437324,0.1139110771835645,-0.1292738212580107,0.1290661537925402,0.9884631369467812,0.1618259279097501,0.1424257563559977,0.130766248322436,0.1301619431792002,0.1241377055876698,0.1194987782418719,0.1207054331244894,2.0041216893932434,105.67187246615984,0.6311475409836066,0.1414131468317662,0.0976190230667751,0.0725928317163926,0.0107616473707651,-0.3656103738145091,-0.050875721146355,-0.1879711097702651,-0.0853391883242296,0.360655737704918,-0.0113561304395966,-0.0200264799683063,0.3589733182925178,0.5038030104451242,0.7298205498494725,0.3589733182925178,0.8698839554380672,0.043558112677866,0.0299493033815561,0.7154996730234476,84.81547911291443,64.09053033988074,0.0033571932794467,0.0697849220926444,0.1207054331244894,0.2139270241736274,0.255307242919244,-0.0355236240682882,0.1946619148172936,0.2644255337636099,0.0083593510989204,42.897271268057786,61.15702479338842,N/A,0,Not Found
quant ESG Integration Strategy Fund - IDCW Option - Direct Plan,quant_ESG_Integration_Strategy_Fund___IDCW_Option___Direct_Plan_148563,Uncategorized,2020-11-06,2026-01-09,5.17,0.279681597765901,0.1598366101465589,0.2353910517003627,,0.0344517097840439,-0.1021958679233506,0.2521664986205083,0.8648669621984459,0.2427464782196863,0.2445566645164802,0.242998866174755,0.227104501390446,0.2482888524557331,0.1998305876220367,0.2352562830264655,-0.7543497436217744,4.176553821705662,0.6507936507936508,0.1661030698016163,0.1185671245344137,0.0812735010284097,0.0132741218564074,-0.2506585107047001,-0.067767500972241,-0.1003945611807697,-0.007266201946304,0.3333333333333333,-0.0164721054482723,-0.0254598719788195,1.115787359382315,1.3225619371651332,1.852803621817945,1.115787359382315,1.6670785232246943,0.056481277642297,0.1062288670599268,0.9675998606796624,132.1628632923578,84.16108600563717,0.1436931638941109,0.1815373028849045,0.2352562830264655,0.300992834081179,0.3432439306321013,-0.0221474643850043,1.0471880499312645,1.3667379375326305,0.0753025474144457,41.60125588697017,61.29032258064516,23.04,-0.50,✅ Verifed
ICICI Prudential Dividend Yield Equity Fund Growth Option,ICICI_Prudential_Dividend_Yield_Equity_Fund_Growth_Option_129310,Equity - Dividend Yield,2014-06-12,2026-01-09,11.58,0.1486000772910969,0.2284752778276713,0.2347155883350333,0.1679066490097571,0.1090463549111702,-0.0226741047327694,0.1442770097791306,0.997090203685742,0.1648726454915663,0.1652657394616488,0.1561440414721304,0.146470631881277,0.1447957834405606,0.1109946270925191,0.1564500231088189,-1.367378465778282,12.563845706525182,0.6071428571428571,0.1438742894576455,0.1061212714421715,0.1062566734949075,0.0231016031072734,-0.4582238570677877,-0.080385575186821,-0.1998607242339832,-0.1192266380236306,0.3857142857142857,-0.013862633900441,-0.0218374139832212,0.3242958108772447,0.6158159155821894,0.8348946077165842,0.3242958108772447,0.8237913543652001,0.0701711275125194,0.0377444426541271,0.8046226529993323,98.52985059584782,78.8887703187862,-0.0556460163192168,0.0957310191272401,0.1564500231088189,0.2368162495773056,0.3131755971910394,0.0005232800555456,0.1795353306816041,0.2339491289443553,0.025448608437143,41.71348314606742,63.30935251798561,23.19,-0.28,✅ Verifed
Nippon India Multi Cap Fund Growth Plan Bonus Option,Nippon_India_Multi_Cap_Fund_Growth_Plan_Bonus_Option_101162,Equity - Multi Cap,2006-04-03,2026-01-09,19.77,0.1488171982502748,0.2089714709245309,0.2346912467584907,0.1523637778467532,0.0376641893281086,-0.0493829477855991,0.1523603947408583,1.444128494123324,0.1902621355133897,0.1619297297188175,0.159757268579716,0.1589698841495421,0.153374148829382,0.1268010761915003,0.1521346272574858,-0.6623600296104124,11.36813100681156,0.6134453781512605,0.1910462468514821,0.1383882042222255,0.1615808039679331,0.0893514329852027,-0.6459400503394097,-0.1111584252104307,-0.3015090889661969,-0.5587264232132966,0.3823529411764705,-0.0181797380925774,-0.0295112517935002,0.2303885603193032,0.4648989431303544,0.6417974620701852,0.2303885603193032,0.7047656189989601,0.0998702440456505,0.042129448780495,0.8510368773392067,108.23959324646366,93.80332482206153,-0.0222698366136879,0.089880807119444,0.1521346272574858,0.2337078615684961,0.3381426804139782,0.0411854758223745,-0.0308350213745217,-0.0387394915081552,0.0172027150488251,43.70248613108691,58.64978902953587,N/A,0,Not Found
