Fund Name,Filename,Category,Start Date,End Date,Years,CAGR,CAGR_3Y,CAGR_5Y,CAGR_10Y,Abs_1Y,% Away from ATH,Mean Annual Return,Best 1y Return,Rolling 1y Mean,Rolling 2y Mean,Rolling 3y Mean,Rolling 4y Mean,Rolling 5y Mean,Rolling 1y Median,Rolling 3y Median,Skewness,Kurtosis,Positive Month %,Annual Volatility,Downside Deviation,Ulcer Index,Autocorrelation,Max Drawdown,Avg Drawdown,Worst Month,Worst Year,Negative Month %,VaR 95%,CVaR 95%,Recovery Ratio,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Sterling Ratio,Pain Index,Alpha,Beta,Upside Capture,Downside Capture,Roll 3Y 5th %,Roll 3Y 25th %,Roll 3Y Median,Roll 3Y 75th %,Roll 3Y 95th %,Vol_vs_Cat,Sharpe_vs_Cat,Sortino_vs_Cat,Alpha_vs_Cat,bad_days_pct,peer_outperformance_pct
Union Midcap Fund - Regular Plan - Growth Option,Union_Midcap_Fund___Regular_Plan___Growth_Option_148071,Equity - Mid Cap,2020-03-30,2026-01-09,5.78,0.3028228855237356,0.1983292193152102,0.1949993307809638,,0.0476502732240438,-0.0360016090104585,0.267569954341997,1.053658536585366,0.2695548856942942,0.2326887989043313,0.2225643612611748,0.230993654606288,0.2458206630173919,0.1974236651376635,0.2088938356861737,-0.9033598866515952,5.948026610693619,0.704225352112676,0.1553226801294334,0.1113031543015604,0.0646066788277027,0.0699470629795203,-0.2172164119066773,-0.0523223729077122,-0.101577287066246,-0.0227034579112818,0.2816901408450704,-0.0158861151227562,-0.0245955160407853,1.3941068396518643,1.5633446790989352,2.18163525595906,1.3941068396518643,1.9880394438655924,0.0428627650906225,0.0981835480492262,0.7782396044681764,107.36623009014215,61.37459557902015,0.1649504618043795,0.189952003124064,0.2088938356861737,0.2377304711586189,0.3149307245472167,-0.01987099855668,1.0956856599083855,1.5430594524412071,0.0728310994609285,39.29824561403509,60.0
Union Midcap Fund - Regular Plan - IDCW Option,Union_Midcap_Fund___Regular_Plan___IDCW_Option_148072,Equity - Mid Cap,2020-03-30,2026-01-09,5.78,0.3028228855237356,0.1983292193152102,0.1949993307809638,,0.0476502732240438,-0.0360016090104585,0.267569954341997,1.053658536585366,0.2695548856942942,0.2326887989043313,0.2225643612611748,0.230993654606288,0.2458206630173919,0.1974236651376635,0.2088938356861737,-0.9033598866515952,5.948026610693619,0.704225352112676,0.1553226801294334,0.1113031543015604,0.0646066788277027,0.0699470629795203,-0.2172164119066773,-0.0523223729077122,-0.101577287066246,-0.0227034579112818,0.2816901408450704,-0.0158861151227562,-0.0245955160407853,1.3941068396518643,1.5633446790989352,2.18163525595906,1.3941068396518643,1.9880394438655924,0.0428627650906225,0.0981835480492262,0.7782396044681764,107.36623009014215,61.37459557902015,0.1649504618043795,0.189952003124064,0.2088938356861737,0.2377304711586189,0.3149307245472167,-0.01987099855668,1.0956856599083855,1.5430594524412071,0.0728310994609285,39.29824561403509,60.0
Kotak Multi Asset Allocation Fund - Regular Plan - Growth Option,Kotak_Multi_Asset_Allocation_Fund___Regular_Plan___Growth_Option_152065,Hybrid - Multi Asset,2023-10-03,2026-01-09,2.27,0.2117566678033762,,,,0.2277549081697276,-0.0182313097423561,0.1901153005602114,0.3339303482587064,0.1213704717677792,0.182443290816199,,,,0.0963041380932484,,-0.9476789021609736,5.498707158515474,0.75,0.0978122500684136,0.0692450253346033,0.0376373881696566,0.0080775260000107,-0.1250932418320156,-0.0306051707864921,-0.0610039228244336,-0.006279233677196,0.2142857142857142,-0.0094384517766497,-0.0151365643115565,1.692790631229612,1.551509833351464,2.1915894617709064,1.692790631229612,1.621349802065242,0.0229281161615976,0.0897844554555945,0.6542705041443146,89.85344408487579,15.244991601422942,,,,,,0.0089934013997408,0.5660653084158073,0.7426217569718863,0.0379957756182048,38.46153846153847,62.96296296296296
Aditya Birla Sun Life Multi Asset Allocation Fund Regular Growth,Aditya_Birla_Sun_Life_Multi_Asset_Allocation_Fund_Regular_Growth_151309,Hybrid - Multi Asset,2023-02-02,2026-01-09,2.93,0.1845575870174491,0.1845575870174491,,,0.1884672430633434,-0.0147726522998673,0.1668367966238662,0.3078269037730115,0.167465922130646,0.1651138325997809,0.1805835779965648,,,0.1691665231617012,0.1801725474156101,-0.8582655823222284,6.83024632694946,0.7222222222222222,0.0805622768390761,0.0556991280149977,0.0247709965964248,0.0134231277410057,-0.0933136839774724,-0.0196268173981709,-0.0413112499451329,-0.0022534697968231,0.25,-0.0073867747069887,-0.011862707524438,1.9778191059523973,1.5461031130767815,2.236257396774872,1.9778191059523973,1.542777706800975,0.0147904829936672,0.0639224228527625,0.6098448464241372,85.33569719980683,31.28681844052965,0.1775943659959632,0.1784261122146153,0.1801725474156101,0.1821526403042366,0.1845841857276217,-0.0082565718295966,0.5606585881411249,0.7872896919758521,0.0121337430153727,40.36061026352289,42.857142857142854
HDFC Transportation and Logistics Fund - Growth Option - Direct Plan,HDFC_Transportation_and_Logistics_Fund___Growth_Option___Direct_Plan_151901,Equity - Sectoral / Thematic,2023-08-17,2026-01-09,2.4,0.2924156384481133,0.2924156384481133,,,0.2297979797979799,-0.0299821784254114,0.259139561200009,0.675280351048269,0.2150884067585599,0.2958589928455014,,,,0.1746525353811006,,-0.3772377639154132,2.7298084307329207,0.6666666666666666,0.1507417103000541,0.1033879726525395,0.0824108281810824,0.0813850924189772,-0.235006331299643,-0.0634311413255485,-0.106069431500466,-0.0021029927204099,0.3,-0.0151763448521553,-0.0230511213970799,1.244288342492658,1.5418137288311624,2.247994930988759,1.244288342492658,1.789228393538736,0.0512912099713765,0.1433619360530221,0.948199852393427,127.9426979576358,27.091601275694355,,,,,,-0.0182105689882007,1.1658116487547652,1.7158878524848498,0.1213873551207098,41.935483870967744,68.96551724137932
HDFC Transportation and Logistics Fund - IDCW Option - Direct Plan,HDFC_Transportation_and_Logistics_Fund___IDCW_Option___Direct_Plan_151899,Equity - Sectoral / Thematic,2023-08-17,2026-01-09,2.4,0.2924156384481133,0.2924156384481133,,,0.2297979797979799,-0.0299821784254114,0.259139561200009,0.675280351048269,0.2150884067585599,0.2958589928455014,,,,0.1746525353811006,,-0.3772377639154132,2.7298084307329207,0.6666666666666666,0.1507417103000541,0.1033879726525395,0.0824108281810824,0.0813850924189772,-0.235006331299643,-0.0634311413255485,-0.106069431500466,-0.0021029927204099,0.3,-0.0151763448521553,-0.0230511213970799,1.244288342492658,1.5418137288311624,2.247994930988759,1.244288342492658,1.789228393538736,0.0512912099713765,0.1433619360530221,0.948199852393427,127.9426979576358,27.091601275694355,,,,,,-0.0182105689882007,1.1658116487547652,1.7158878524848498,0.1213873551207098,41.935483870967744,68.96551724137932
BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH,BANDHAN_SMALL_CAP_FUND___DIRECT_PLAN_GROWTH_147946,Equity - Small Cap,2020-02-26,2026-01-09,5.87,0.3171971492931202,0.3097747017976155,0.2622267057956173,,0.0199166093187062,-0.0503024934506869,0.2802130744835993,1.0671550671550674,0.3684439281772935,0.3202664538877244,0.3037028579275646,0.3146754212277681,0.3277734621507309,0.2872457320504917,0.3079432618274087,-1.1205198749465588,5.472440535499841,0.5833333333333334,0.1671258110696324,0.1230151677706841,0.0788111099222359,0.1012894270228268,-0.2433628318584071,-0.0673740583486801,-0.1149193548387097,-0.0458368734069668,0.4027777777777778,-0.01743679163034,-0.0278085473756361,1.3033919225499122,1.5389433125082037,2.0907759096225305,1.3033919225499122,1.8951392612606837,0.0543211585903253,0.1678716340403852,0.6729477385012191,122.78700727087504,56.21258538045212,0.2519186772581803,0.2855878676559047,0.3079432618274087,0.3232398809970436,0.344928209187065,-0.0113705907449075,0.9618270820627788,1.314547644243389,0.1182832523956984,37.78389538885065,60.56338028169014
NIPPON INDIA MULTI ASSET ALLOCATION FUND - DIRECT Plan - IDCW Option,NIPPON_INDIA_MULTI_ASSET_ALLOCATION_FUND___DIRECT_Plan___IDCW_Option_148458,Hybrid - Multi Asset,2020-08-31,2026-01-09,5.36,0.1942937565942617,0.2195594573703059,0.1774324083949094,,0.2147625937378838,-0.0118045725890823,0.1752341856449121,0.3958196002636749,0.1758381489066951,0.1771134629044268,0.176969375415047,0.1707989293522389,0.1798830849493947,0.1613830109005304,0.172111835030552,-0.7285276804196145,4.591059803386758,0.696969696969697,0.0872695915101447,0.0604927004997895,0.02400355362703,0.0874441131343031,-0.0948675592650553,-0.020016136542275,-0.0344680508229584,-0.0004435297184364,0.2878787878787879,-0.0086894917336978,-0.0127513682410875,2.048052654663692,1.538837919032206,2.2199993633071307,2.048052654663692,1.6188969432941451,0.0151550748105796,0.0631695404844213,0.5491886206548546,78.78630390149038,33.92445394266298,0.1453990227509966,0.1652009103102364,0.172111835030552,0.1928320173170311,0.2134450625965948,-0.0015492571585281,0.5533933940965491,0.7710316585081105,0.0113808606470315,39.84848484848485,64.61538461538461
Nippon India Multi Asset Allocation Fund - Direct Plan - Growth Option,Nippon_India_Multi_Asset_Allocation_Fund___Direct_Plan___Growth_Option_148457,Hybrid - Multi Asset,2020-08-31,2026-01-09,5.36,0.1942937565942617,0.2195594573703059,0.1774324083949094,,0.2147625937378838,-0.0118045725890823,0.1752341856449121,0.3958196002636749,0.1758381489066951,0.1771134629044268,0.176969375415047,0.1707989293522389,0.1798830849493947,0.1613830109005304,0.172111835030552,-0.7285276804196145,4.591059803386758,0.696969696969697,0.0872695915101447,0.0604927004997895,0.02400355362703,0.0874441131343031,-0.0948675592650553,-0.020016136542275,-0.0344680508229584,-0.0004435297184364,0.2878787878787879,-0.0086894917336978,-0.0127513682410875,2.048052654663692,1.538837919032206,2.2199993633071307,2.048052654663692,1.6188969432941451,0.0151550748105796,0.0631695404844213,0.5491886206548546,78.78630390149038,33.92445394266298,0.1453990227509966,0.1652009103102364,0.172111835030552,0.1928320173170311,0.2134450625965948,-0.0015492571585281,0.5533933940965491,0.7710316585081105,0.0113808606470315,39.84848484848485,64.61538461538461
WhiteOak Capital Arbitrage Fund Direct Plan Growth,WhiteOak_Capital_Arbitrage_Fund_Direct_Plan_Growth_152849,Hybrid - Arbitrage,2024-09-10,2026-01-09,1.33,0.0729891508035782,,,,0.0738209159261791,0.0,0.0679241716930608,0.073508876920008,0.0713719209502508,,,,,0.0713083093988313,,0.1943016974468176,0.8598033936419984,0.9411764705882352,0.0084515163361659,0.0037662983117065,0.0003013586650275,-0.3761763448497119,-0.0022798518096322,-0.0004330644667352,0.0020958629487879,0.0020958629487879,0.0,-0.0005774227697046,-0.0008693089642007,32.01486627122067,1.5369018158309435,3.4487843841803394,32.01486627122067,0.7267442369813701,0.0001327733465348,0.011554951738222,-0.0114202412926163,16.71974718261681,-24.93550192648279,,,,,,-0.0131689844547824,2.0006420693248064,3.7832620452470618,0.0254045375418339,22.796352583586625,100.0
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Direct Plan - Growth,ICICI_PRUDENTIAL_TRANSPORTATION_AND_LOGISTICS_FUND___Direct_Plan___Growth_150685,Equity - Sectoral / Thematic,2022-10-31,2026-01-09,3.19,0.2714876398238621,0.3024365237920483,,,0.1857923497267759,-0.0295169946332737,0.2415084893358342,0.6610526315789473,0.3087189003630114,0.2977856292296694,0.2959439489810974,,,0.2951048951048949,0.2963047201897668,-0.2573789467296264,3.139929439187912,0.7,0.1394533633534202,0.0937539420475633,0.0703039075358162,0.0574814742267314,-0.2358309317963496,-0.0517593119431016,-0.1015625000000001,-0.0082266910420475,0.25,-0.0134843581445522,-0.020971961731145,1.1511960613305112,1.516547430181971,2.2557733062207683,1.1511960613305112,1.7889356267353766,0.0417173855541406,0.1339690840998546,0.9083098867779944,125.94949596570314,36.85370946386684,0.2829876347586113,0.2904049158889399,0.2963047201897668,0.3023973246585573,0.3070006323769156,-0.0294989159348346,1.1405453501055738,1.7236662277168593,0.1119945031675423,42.69377382465057,71.7948717948718
Mirae Asset Multi Asset Allocation Fund - Direct Plan - Growth,Mirae_Asset_Multi_Asset_Allocation_Fund___Direct_Plan___Growth_152344,Hybrid - Multi Asset,2024-02-01,2026-01-09,1.94,0.1710024076125906,,,,0.1983623877443212,-0.0116903862910252,0.1551201481909595,0.2219835302542068,0.1272112041557177,0.1682753821554787,,,,0.1194718278013926,,-0.9269417155874048,7.326006297056775,0.625,0.07321105009935,0.0504545809076542,0.0179166601193355,0.0049264950177572,-0.0624733293505164,-0.0155655994545294,-0.0333509327701514,-0.0030032229709932,0.3333333333333333,-0.0065725595638209,-0.0107952034861568,2.737206571033773,1.516197451914108,2.2000461725319957,2.737206571033773,1.4796999143319762,0.0111446007928879,0.080081557720908,0.5275863240480164,84.98526790541096,15.82321505942794,,,,,,-0.0156077985693227,0.5307529269784511,0.7510784677329752,0.0282928778835182,39.53974895397489,65.21739130434783
Mirae Asset Multi Asset Allocation Fund - Direct Plan - IDCW,Mirae_Asset_Multi_Asset_Allocation_Fund___Direct_Plan___IDCW_152345,Hybrid - Multi Asset,2024-02-01,2026-01-09,1.94,0.1709580229988732,,,,0.1982743440746608,-0.0116912352044151,0.1550857695703558,0.2219835302542068,0.1271379363605595,0.1682326754964573,,,,0.119462419113987,,-0.9273365639059008,7.31793052236641,0.625,0.0732414639480799,0.0504839271917861,0.0179086943708943,0.0049124777195801,-0.0624733293505164,-0.0155929201789762,-0.0333509327701514,-0.0030764723117492,0.3333333333333333,-0.0066337674945393,-0.0108019748830829,2.7364961140407025,1.514961840161061,2.19788810362056,2.7364961140407025,1.4789662094717682,0.0111334065183222,0.0800375505500729,0.5277488611246387,84.98482207441685,15.85970891593117,,,,,,-0.0155773847205929,0.5295173152254041,0.7489203988215398,0.0282488707126831,39.53974895397489,65.21739130434783
Franklin India Arbitrage Fund - Direct - Growth,Franklin_India_Arbitrage_Fund___Direct___Growth_153043,Hybrid - Arbitrage,2024-11-19,2026-01-09,1.14,0.0718555712336059,,,,0.0725123133182039,0.0,0.0668729230369403,0.0700521065068866,0.0685042126960629,,,,,0.0684517877785306,,0.0577598895535603,1.3356502239831674,0.9333333333333332,0.0078644523510003,0.0035164552659843,0.0002834354922918,-0.3399644105342739,-0.0025974778393618,-0.0003359403143607,0.0026682478505781,0.0026682478505781,0.0,-0.0005308777822823,-0.0008447088426463,27.663593561690877,1.5074884689329933,3.371455154936343,27.663593561690877,0.7161498761906907,0.0001134781663894,0.0110519890767543,-0.0113151031606382,16.73052653090961,-26.31866933567269,,,,,,-0.013756048439948,1.971228722426856,3.705932816003065,0.0249015748803663,28.01418439716312,100.0
Franklin India Arbitrage Fund - Direct - IDCW,Franklin_India_Arbitrage_Fund___Direct___IDCW_153041,Hybrid - Arbitrage,2024-11-19,2026-01-09,1.14,0.0718555712336059,,,,0.0725123133182039,0.0,0.0668729230369403,0.0700521065068866,0.0685042126960629,,,,,0.0684517877785306,,0.0577598895535603,1.3356502239831674,0.9333333333333332,0.0078644523510003,0.0035164552659843,0.0002834354922918,-0.3399644105342739,-0.0025974778393618,-0.0003359403143607,0.0026682478505781,0.0026682478505781,0.0,-0.0005308777822823,-0.0008447088426463,27.663593561690877,1.5074884689329933,3.371455154936343,27.663593561690877,0.7161498761906907,0.0001134781663894,0.0110519890767543,-0.0113151031606382,16.73052653090961,-26.31866933567269,,,,,,-0.013756048439948,1.971228722426856,3.705932816003065,0.0249015748803663,28.01418439716312,100.0
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - DIRECT PLAN,BANDHAN_TRANSPORTATION_AND_LOGISTICS_FUND___GROWTH___DIRECT_PLAN_150716,Equity - Sectoral / Thematic,2022-10-27,2026-01-09,3.2,0.2563051760247452,0.2700054376894305,,,0.2066465607238139,-0.0257094689519527,0.2289549784071392,0.6392866114041698,0.2747780978804861,0.2605825810299104,0.26782504051023,,,0.2659542594626984,0.2668786689760514,-0.3448156239298589,3.3832740448038248,0.7,0.1306654640091929,0.0891917811984917,0.0789390722611324,0.0772257357865612,-0.2496007984031935,-0.0571960894907565,-0.0978288374917758,-0.0035919540229885,0.275,-0.0135727583928892,-0.0201985135187481,1.0268604013466405,1.5023493584420609,2.2009334647984904,1.0268604013466405,1.6304806109048688,0.0455108669066235,0.1211207716519297,0.8438759840051676,120.1807792581149,40.548974653197234,0.2592380984207501,0.2632348369623674,0.2668786689760514,0.2718612871472605,0.2811047769458055,-0.0382868152790619,1.1263472783656634,1.6688263862945814,0.0991461907196175,41.509433962264154,66.66666666666666
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - DIRECT PLAN,BANDHAN_TRANSPORTATION_AND_LOGISTICS_FUND___IDCW___DIRECT_PLAN_150719,Equity - Sectoral / Thematic,2022-10-27,2026-01-09,3.2,0.2558525751319143,0.2695586795220142,,,0.2064441219158199,-0.0256927188335131,0.2286019062453367,0.6386864371282568,0.2743336050533188,0.2601650802395111,0.2673919107679056,,,0.2653670181022478,0.2664492547752215,-0.3456998904003186,3.382849040084123,0.7,0.1306280463470593,0.0891848334616679,0.0789811861954207,0.0777277969154092,-0.249675357107182,-0.057240502091022,-0.0979130787154289,-0.0035960874568471,0.275,-0.0135833633850224,-0.0201938870679274,1.0247410000582493,1.499314891471033,2.19603005948419,1.0247410000582493,1.6271416825151606,0.0455462059648992,0.1207620198711774,0.8436597952893823,120.1001178818241,40.71318178399895,0.2588237194522,0.2627773616320166,0.2664492547752215,0.2713879713051512,0.2806875539253486,-0.0383242329411956,1.1233128113946358,1.663922980980281,0.0987874389388651,41.509433962264154,66.66666666666666
Mahindra Manulife Multi Asset Allocation Fund - Direct Plan - IDCW,Mahindra_Manulife_Multi_Asset_Allocation_Fund___Direct_Plan___IDCW_152445,Hybrid - Multi Asset,2024-03-15,2026-01-09,1.82,0.1745444167557552,,,,0.193087029519148,-0.0125138777580894,0.1584354888999595,0.2150111491274793,0.1072832107917767,,,,,0.0892482052087481,,-1.2356398532539707,8.596174765648962,0.6956521739130435,0.0772899194319205,0.0548319741286608,0.0201868706136588,-0.0232048180777241,-0.0746579365627807,-0.0171860774999207,-0.0367487151264458,-0.0020878533004428,0.2608695652173913,-0.0070294942596819,-0.011761660896748,2.337921790926793,1.4820097833929011,2.0890077108473557,2.337921790926793,1.489463769754332,0.0127090321007817,0.085985560679476,0.5053530280572043,82.75102874150542,11.575917557352644,,,,,,-0.0115289292367523,0.4965652584572443,0.6400400060483351,0.0341968808420862,39.0625,50.0
quant BFSI Fund - IDCW Option - Direct Plan,quant_BFSI_Fund___IDCW_Option___Direct_Plan_151790,Uncategorized,2023-06-21,2026-01-09,2.55,0.3187864891376262,0.3187864891376262,,,0.2819800304406312,-0.015438490976025,0.2830603244104949,0.7149959145903271,0.1935648557499528,0.2409583886485909,,,,0.1558360023656821,,-1.0157469958970164,6.2871706701973125,0.71875,0.1776574319766297,0.1274853606226382,0.0766571624613393,-0.0545283065139669,-0.2234180647069455,-0.0590018730622389,-0.1030857371483188,0.0048015048015046,0.25,-0.0185473603174134,-0.0279107142625973,1.4268608474241955,1.456660080348728,2.029931027952649,1.4268608474241955,2.0049228540398505,0.0479611034023888,0.1529192962945512,1.102749508843934,132.78245431498314,21.70209345014909,,,,,,-0.0105931022099909,1.1812861931148593,1.5438653436673349,0.1219929766490702,41.082802547770704,77.41935483870968
quant BFSI Fund - Growth Option - Direct Plan,quant_BFSI_Fund___Growth_Option___Direct_Plan_151791,Uncategorized,2023-06-21,2026-01-09,2.55,0.3181962235010109,0.3181962235010109,,,0.2820208023774146,-0.0154415406578679,0.282626808207208,0.7130439062807641,0.1931796341998457,0.2405639635832143,,,,0.1556301903844601,,-1.01516769306953,6.28611517181983,0.71875,0.1776520557311475,0.1274837822451093,0.0766600340471316,-0.0545785603657264,-0.2234072887992015,-0.0590296956487315,-0.1030899157700309,0.0048020457012027,0.25,-0.0185455278479361,-0.0279109051325212,1.4242875655995524,1.4533815690360274,2.025326037194163,1.4242875655995524,2.000860419200261,0.0479837196665587,0.152462866915705,1.1026902028156336,132.57590653989894,21.677586633984056,,,,,,-0.0105984784554732,1.1780076818021588,1.5392603529088484,0.121536547270224,41.082802547770704,77.41935483870968
